"","GID_0","NAME_0","GID_1","NAME_1","NL_NAME_1","GID_2","NAME_2","VARNAME_2","NL_NAME_2","TYPE_2","ENGTYPE_2","CC_2","HASC_2"
"181489","JPN","Japan","JPN.12_1","Hokkaido","北海道","JPN.12.137_1","Shimizu",NA,"清水町","Machi","Town",NA,NA
"181296","JPN","Japan","JPN.12_1","Hokkaido","北海道","JPN.12.138_1","Shimokawa",NA,"下川町","Machi","Town",NA,NA
"181484","JPN","Japan","JPN.12_1","Hokkaido","北海道","JPN.12.139_1","Shimukappu",NA,"占冠村","Mura","Village",NA,NA
"181569","JPN","Japan","JPN.12_1","Hokkaido","北海道","JPN.12.140_1","Shinhidaka",NA,"新ひだか町","Machi","Town",NA,NA
"181460","JPN","Japan","JPN.12_1","Hokkaido","北海道","JPN.12.141_1","Shinshinotsu",NA,"新篠津村","Mura","Village",NA,NA
"181416","JPN","Japan","JPN.12_1","Hokkaido","北海道","JPN.12.142_1","Shintoku",NA,"新得町","Machi","Town",NA,NA
"181392","JPN","Japan","JPN.12_1","Hokkaido","北海道","JPN.12.143_1","Shintotsukawa",NA,"新十津川町","Machi","Town",NA,NA
"181452","JPN","Japan","JPN.12_1","Hokkaido","北海道","JPN.12.144_1","Shiranuka",NA,"白糠町","Machi","Town",NA,NA
"181565","JPN","Japan","JPN.12_1","Hokkaido","北海道","JPN.12.145_1","Shiraoi",NA,"登別市","Machi","Town",NA,"JP.HK.NB"
"181685","JPN","Japan","JPN.12_1","Hokkaido","北海道","JPN.12.146_1","Shiriuchi",NA,"知内町","Machi","Town",NA,NA
"181282","JPN","Japan","JPN.12_1","Hokkaido","北海道","JPN.12.147_1","Shosanbetsu",NA,"初山別村","Mura","Village",NA,NA
"181572","JPN","Japan","JPN.12_1","Hokkaido","北海道","JPN.12.148_1","Sōbetsu",NA,"壮瞥町","Machi","Town",NA,NA
"181419","JPN","Japan","JPN.12_1","Hokkaido","北海道","JPN.12.149_1","Sunagawa",NA,"砂川市","Shi","City",NA,"JP.HK.SN"
"181529","JPN","Japan","JPN.12_1","Hokkaido","北海道","JPN.12.150_1","Suttsu",NA,"寿都町","Machi","Town",NA,NA
"181590","JPN","Japan","JPN.12_1","Hokkaido","北海道","JPN.12.151_1","Taiki",NA,"大樹町","Machi","Town",NA,NA
"181358","JPN","Japan","JPN.12_1","Hokkaido","北海道","JPN.12.152_1","Takasu",NA,"鷹栖町","Machi","Town",NA,NA
"181398","JPN","Japan","JPN.12_1","Hokkaido","北海道","JPN.12.153_1","Takikawa",NA,"滝川市","Shi","City",NA,"JP.HK.TK"
"181322","JPN","Japan","JPN.12_1","Hokkaido","北海道","JPN.12.154_1","Takinoue",NA,"滝上町","Machi","Town",NA,NA
"181393","JPN","Japan","JPN.12_1","Hokkaido","北海道","JPN.12.155_1","Teshikaga",NA,"弟子屈町","Machi","Town",NA,NA
"181252","JPN","Japan","JPN.12_1","Hokkaido","北海道","JPN.12.156_1","Teshio",NA,"天塩町","Machi","Town",NA,NA
"181414","JPN","Japan","JPN.12_1","Hokkaido","北海道","JPN.12.157_1","Tōbetsu",NA,"当別町","Machi","Town",NA,NA
"181370","JPN","Japan","JPN.12_1","Hokkaido","北海道","JPN.12.158_1","Tōma",NA,"当麻町","Machi","Town",NA,NA
"181546","JPN","Japan","JPN.12_1","Hokkaido","北海道","JPN.12.159_1","Tomakomai",NA,"苫小牧市","Shi","City",NA,"JP.HK.TM"
"181313","JPN","Japan","JPN.12_1","Hokkaido","北海道","JPN.12.160_1","Tomamae",NA,"苫前町","Machi","Town",NA,NA
"181481","JPN","Japan","JPN.12_1","Hokkaido","北海道","JPN.12.161_1","Tomari",NA,"泊村","Mura","Village",NA,NA
"181567","JPN","Japan","JPN.12_1","Hokkaido","北海道","JPN.12.162_1","Tōyako",NA,"洞爺湖町","Machi","Town",NA,NA
"181526","JPN","Japan","JPN.12_1","Hokkaido","北海道","JPN.12.163_1","Toyokoro",NA,"豊頃町","Machi","Town",NA,NA
"181226","JPN","Japan","JPN.12_1","Hokkaido","北海道","JPN.12.164_1","Toyotomi",NA,"豊富町","Machi","Town",NA,NA
"181562","JPN","Japan","JPN.12_1","Hokkaido","北海道","JPN.12.165_1","Toyoura",NA,"豊浦町","Machi","Town",NA,NA
"181382","JPN","Japan","JPN.12_1","Hokkaido","北海道","JPN.12.166_1","Tsubetsu",NA,"津別町","Machi","Town",NA,NA
"181436","JPN","Japan","JPN.12_1","Hokkaido","北海道","JPN.12.167_1","Tsukigata",NA,"月形町","Machi","Town",NA,NA
"181438","JPN","Japan","JPN.12_1","Hokkaido","北海道","JPN.12.168_1","Tsurui",NA,"鶴居村","Mura","Village",NA,NA
"181479","JPN","Japan","JPN.12_1","Hokkaido","北海道","JPN.12.169_1","Urahoro",NA,"浦幌町","Machi","Town",NA,NA
"181593","JPN","Japan","JPN.12_1","Hokkaido","北海道","JPN.12.170_1","Urakawa",NA,"浦河町","Machi","Town",NA,NA
"181429","JPN","Japan","JPN.12_1","Hokkaido","北海道","JPN.12.171_1","Urausu",NA,"浦臼町","Machi","Town",NA,NA
"181387","JPN","Japan","JPN.12_1","Hokkaido","北海道","JPN.12.172_1","Uryū",NA,"雨竜町","Machi","Town",NA,NA
"181424","JPN","Japan","JPN.12_1","Hokkaido","北海道","JPN.12.173_1","Utashinai",NA,"歌志内市","Machi","Town",NA,"JP.HK.UT"
"181200","JPN","Japan","JPN.12_1","Hokkaido","北海道","JPN.12.174_1","Wakkanai",NA,"稚内市","Shi","City",NA,"JP.HK.WK"
"181341","JPN","Japan","JPN.12_1","Hokkaido","北海道","JPN.12.175_1","Wassamu",NA,"和寒町","Machi","Town",NA,NA
"181603","JPN","Japan","JPN.12_1","Hokkaido","北海道","JPN.12.176_1","Yakumo",NA,"八雲町","Machi","Town",NA,NA
"181465","JPN","Japan","JPN.12_1","Hokkaido","北海道","JPN.12.177_1","Yoichi",NA,"余市町","Machi","Town",NA,NA
"181470","JPN","Japan","JPN.12_1","Hokkaido","北海道","JPN.12.178_1","Yūbari",NA,"夕張市","Shi","City",NA,NA
"181325","JPN","Japan","JPN.12_1","Hokkaido","北海道","JPN.12.179_1","Yūbetsu",NA,"湧別町","Machi","Town",NA,NA
"181496","JPN","Japan","JPN.12_1","Hokkaido","北海道","JPN.12.180_1","Yuni",NA,"由仁町","Machi","Town",NA,NA
"184417","JPN","Japan","JPN.13_1","Hyōgo","兵庫県","JPN.13.1_1","Aioi",NA,"相生","Shi","City",NA,NA
"184536","JPN","Japan","JPN.13_1","Hyōgo","兵庫県","JPN.13.2_1","Akashi",NA,"明石","Shi","City",NA,NA
"184523","JPN","Japan","JPN.13_1","Hyōgo","兵庫県","JPN.13.3_1","Akō",NA,"赤穂市","Shi","City",NA,NA
"184513","JPN","Japan","JPN.13_1","Hyōgo","兵庫県","JPN.13.4_1","Amagasaki",NA,"尼崎市","Machi","Town",NA,NA
"184064","JPN","Japan","JPN.13_1","Hyōgo","兵庫県","JPN.13.5_1","Asago",NA,"朝来市","Shi","City",NA,NA
"184503","JPN","Japan","JPN.13_1","Hyōgo","兵庫県","JPN.13.6_1","Ashiya",NA,"芦屋市","Shi","City",NA,NA
"184593","JPN","Japan","JPN.13_1","Hyōgo","兵庫県","JPN.13.7_1","Awaji",NA,"淡路市","Shi","City",NA,NA
"184341","JPN","Japan","JPN.13_1","Hyōgo","兵庫県","JPN.13.8_1","Fukusaki",NA,"福崎町","Machi","Town",NA,NA
"184534","JPN","Japan","JPN.13_1","Hyōgo","兵庫県","JPN.13.9_1","Harima",NA,"播磨町","Machi","Town",NA,NA
"184571","JPN","Japan","JPN.13_1","Hyōgo","兵庫県","JPN.13.10_1","Himeji",NA,"姫路","Shi","City",NA,NA
"184317","JPN","Japan","JPN.13_1","Hyōgo","兵庫県","JPN.13.11_1","Ichikawa",NA,"市川町","Machi","Town",NA,NA
"184336","JPN","Japan","JPN.13_1","Hyōgo","兵庫県","JPN.13.12_1","Inagawa",NA,"猪名川町","Machi","Town",NA,NA
"184504","JPN","Japan","JPN.13_1","Hyōgo","兵庫県","JPN.13.13_1","Inami",NA,"稲美町","Machi","Town",NA,NA
"184475","JPN","Japan","JPN.13_1","Hyōgo","兵庫県","JPN.13.14_1","Itami",NA,"伊丹市","Shi","City",NA,NA
"184439","JPN","Japan","JPN.13_1","Hyōgo","兵庫県","JPN.13.15_1","Kakogawa",NA,"加古川市","Shi","City",NA,NA
"183888","JPN","Japan","JPN.13_1","Hyōgo","兵庫県","JPN.13.16_1","Kami",NA,"香美町","Machi","Town",NA,NA
"184394","JPN","Japan","JPN.13_1","Hyōgo","兵庫県","JPN.13.17_1","Kamigōri",NA,"上郡町","Machi","Town",NA,NA
"184225","JPN","Japan","JPN.13_1","Hyōgo","兵庫県","JPN.13.18_1","Kamikawa",NA,"神河町","Machi","Town",NA,NA
"184347","JPN","Japan","JPN.13_1","Hyōgo","兵庫県","JPN.13.19_1","Kasai",NA,"加西市","Shi","City",NA,NA
"184350","JPN","Japan","JPN.13_1","Hyōgo","兵庫県","JPN.13.20_1","Katō",NA,"加東市","Shi","City",NA,NA
"184402","JPN","Japan","JPN.13_1","Hyōgo","兵庫県","JPN.13.21_1","Kawanishi",NA,"川西市","Shi","City",NA,NA
"184557","JPN","Japan","JPN.13_1","Hyōgo","兵庫県","JPN.13.22_1","Kobe",NA,"神戸市","Shi","City",NA,NA
"184404","JPN","Japan","JPN.13_1","Hyōgo","兵庫県","JPN.13.23_1","Miki",NA,"三木市","Shi","City",NA,NA
"184739","JPN","Japan","JPN.13_1","Hyōgo","兵庫県","JPN.13.24_1","Minamiawaji",NA,"南あわじ市","Shi","City",NA,NA
"184443","JPN","Japan","JPN.13_1","Hyōgo","兵庫県","JPN.13.25_1","Nishinomiya",NA,"西宮市","Shi","City",NA,NA
"184311","JPN","Japan","JPN.13_1","Hyōgo","兵庫県","JPN.13.26_1","Nishiwaki",NA,"西脇市","Shi","City",NA,NA
"184418","JPN","Japan","JPN.13_1","Hyōgo","兵庫県","JPN.13.27_1","Ono",NA,"小野市","Shi","City",NA,NA
"184333","JPN","Japan","JPN.13_1","Hyōgo","兵庫県","JPN.13.28_1","Sanda",NA,"三田市","Shi","City",NA,NA
"184241","JPN","Japan","JPN.13_1","Hyōgo","兵庫県","JPN.13.29_1","Sasayama",NA,"篠山市","Shi","City",NA,NA
"184256","JPN","Japan","JPN.13_1","Hyōgo","兵庫県","JPN.13.30_1","Sayō",NA,"佐用町","Machi","Town",NA,NA
"183887","JPN","Japan","JPN.13_1","Hyōgo","兵庫県","JPN.13.31_1","Shin'onsen",NA,"新温泉町","Machi","Town",NA,NA
"184142","JPN","Japan","JPN.13_1","Hyōgo","兵庫県","JPN.13.32_1","Shisō",NA,"宍粟市","Shi","City",NA,NA
"184768","JPN","Japan","JPN.13_1","Hyōgo","兵庫県","JPN.13.33_1","Sumoto",NA,"洲本市","Shi","City",NA,NA
"184447","JPN","Japan","JPN.13_1","Hyōgo","兵庫県","JPN.13.34_1","Taishi",NA,"太子町","Machi","Town",NA,NA
"184211","JPN","Japan","JPN.13_1","Hyōgo","兵庫県","JPN.13.35_1","Taka",NA,"多可町","Machi","Town",NA,NA
"184378","JPN","Japan","JPN.13_1","Hyōgo","兵庫県","JPN.13.36_1","Takarazuka",NA,"宝塚市","Shi","City",NA,NA
"184477","JPN","Japan","JPN.13_1","Hyōgo","兵庫県","JPN.13.37_1","Takasago",NA,"高砂市","Shi","City",NA,NA
"184155","JPN","Japan","JPN.13_1","Hyōgo","兵庫県","JPN.13.38_1","Tamba",NA,"丹波市","Shi","City",NA,NA
"184348","JPN","Japan","JPN.13_1","Hyōgo","兵庫県","JPN.13.39_1","Tatsuno",NA,"たつの市","Shi","City",NA,NA
"183885","JPN","Japan","JPN.13_1","Hyōgo","兵庫県","JPN.13.40_1","Toyooka",NA,"豊岡市","Shi","City",NA,NA
"184041","JPN","Japan","JPN.13_1","Hyōgo","兵庫県","JPN.13.41_1","Yabu",NA,"養父市","Shi","City",NA,NA
"183612","JPN","Japan","JPN.14_1","Ibaraki","茨城県","JPN.14.1_1","Ami",NA,"阿見町","Machi","Town",NA,NA
"183554","JPN","Japan","JPN.14_1","Ibaraki","茨城県","JPN.14.2_1","Bandō",NA,"坂東市","Shi","City",NA,NA
"183446","JPN","Japan","JPN.14_1","Ibaraki","茨城県","JPN.14.3_1","Chikusei",NA,"筑西市","Shi","City",NA,NA
"183211","JPN","Japan","JPN.14_1","Ibaraki","茨城県","JPN.14.4_1","Daigo",NA,"大子町","Machi","Town",NA,NA
"183567","JPN","Japan","JPN.14_1","Ibaraki","茨城県","JPN.14.5_1","Goka",NA,"五霞町","Machi","Town",NA,NA
"183296","JPN","Japan","JPN.14_1","Ibaraki","茨城県","JPN.14.6_1","Hitachi",NA,"日立市","Shi","City",NA,"JP.IB.HT"
"183400","JPN","Japan","JPN.14_1","Ibaraki","茨城県","JPN.14.7_1","Hitachinaka",NA,"ひたちなか市","Shi","City",NA,"JP.IB.HN"
"183293","JPN","Japan","JPN.14_1","Ibaraki","茨城県","JPN.14.8_1","Hitachiōmiya",NA,"常陸大宮市","Shi","City",NA,NA
"183240","JPN","Japan","JPN.14_1","Ibaraki","茨城県","JPN.14.9_1","Hitachiōta",NA,"常陸太田市","Shi","City",NA,NA
"183495","JPN","Japan","JPN.14_1","Ibaraki","茨城県","JPN.14.10_1","Hokota",NA,"鉾田市","Shi","City",NA,NA
"183458","JPN","Japan","JPN.14_1","Ibaraki","茨城県","JPN.14.11_1","Ibaraki",NA,"茨城町","Machi","Town",NA,NA
"183647","JPN","Japan","JPN.14_1","Ibaraki","茨城県","JPN.14.12_1","Inashiki",NA,"稲敷市","Shi","City",NA,"JP.IB.IN"
"183466","JPN","Japan","JPN.14_1","Ibaraki","茨城県","JPN.14.13_1","Ishioka",NA,"石岡市","Shi","City",NA,"JP.IB.IS"
"183645","JPN","Japan","JPN.14_1","Ibaraki","茨城県","JPN.14.14_1","Itako",NA,"潮来市","Shi","City",NA,NA
"183563","JPN","Japan","JPN.14_1","Ibaraki","茨城県","JPN.14.15_1","Jōsō",NA,"常総市","Shi","City",NA,NA
"183672","JPN","Japan","JPN.14_1","Ibaraki","茨城県","JPN.14.16_1","Kamisu",NA,"神栖市","Shi","City",NA,NA
"183407","JPN","Japan","JPN.14_1","Ibaraki","茨城県","JPN.14.17_1","Kasama",NA,"笠間市","Shi","City",NA,"JP.IB.KM"
"183598","JPN","Japan","JPN.14_1","Ibaraki","茨城県","JPN.14.18_1","Kashima",NA,"鹿嶋市","Shi","City",NA,"JP.IB.KG"
"183523","JPN","Japan","JPN.14_1","Ibaraki","茨城県","JPN.14.19_1","Kasumigaura",NA,"かすみがうら市","Shi","City",NA,NA
"183696","JPN","Japan","JPN.14_1","Ibaraki","茨城県","JPN.14.20_1","Kawachi",NA,"河内町","Machi","Town",NA,NA
"183207","JPN","Japan","JPN.14_1","Ibaraki","茨城県","JPN.14.21_1","Kitaibaraki",NA,"北茨城市","Shi","City",NA,"JP.IB.KB"
"183513","JPN","Japan","JPN.14_1","Ibaraki","茨城県","JPN.14.22_1","Koga",NA,"古河市","Shi","City",NA,NA
"183627","JPN","Japan","JPN.14_1","Ibaraki","茨城県","JPN.14.23_1","Miho",NA,"美浦村","Mura","Village",NA,NA
"183402","JPN","Japan","JPN.14_1","Ibaraki","茨城県","JPN.14.24_1","Mito",NA,"水戸市","Shi","City",NA,"JP.IB.MT"
"183655","JPN","Japan","JPN.14_1","Ibaraki","茨城県","JPN.14.25_1","Moriya",NA,"守谷市","Shi","City",NA,NA
"183369","JPN","Japan","JPN.14_1","Ibaraki","茨城県","JPN.14.26_1","Naka",NA,"那珂市","Shi","City",NA,"JP.IB.NK"
"183547","JPN","Japan","JPN.14_1","Ibaraki","茨城県","JPN.14.27_1","Namegata",NA,"行方市","Shi","City",NA,"JP.IB.NM"
"183475","JPN","Japan","JPN.14_1","Ibaraki","茨城県","JPN.14.28_1","Ōarai",NA,"大洗町","Machi","Town",NA,NA
"183493","JPN","Japan","JPN.14_1","Ibaraki","茨城県","JPN.14.29_1","Omitama",NA,"小美玉市","Shi","City",NA,NA
"183673","JPN","Japan","JPN.14_1","Ibaraki","茨城県","JPN.14.30_1","Ryūgasaki",NA,"龍ヶ崎市","Shi","City",NA,NA
"183555","JPN","Japan","JPN.14_1","Ibaraki","茨城県","JPN.14.31_1","Sakai",NA,"境町","Machi","Town",NA,NA
"183425","JPN","Japan","JPN.14_1","Ibaraki","茨城県","JPN.14.32_1","Sakuragawa",NA,"桜川市","Shi","City",NA,NA
"183511","JPN","Japan","JPN.14_1","Ibaraki","茨城県","JPN.14.33_1","Shimotsuma",NA,"下妻市","Shi","City",NA,"JP.IB.ST"
"183361","JPN","Japan","JPN.14_1","Ibaraki","茨城県","JPN.14.34_1","Shirosato",NA,"城里町","Machi","Town",NA,NA
"183237","JPN","Japan","JPN.14_1","Ibaraki","茨城県","JPN.14.35_1","Takahagi",NA,"高萩市","Shi","City",NA,"JP.IB.TK"
"183376","JPN","Japan","JPN.14_1","Ibaraki","茨城県","JPN.14.36_1","Tōkai",NA,"東海村","Mura","Village",NA,NA
"183715","JPN","Japan","JPN.14_1","Ibaraki","茨城県","JPN.14.37_1","Tone",NA,"利根町","Machi","Town",NA,NA
"183684","JPN","Japan","JPN.14_1","Ibaraki","茨城県","JPN.14.38_1","Toride",NA,"取手市","Shi","City",NA,"JP.IB.TR"
"183539","JPN","Japan","JPN.14_1","Ibaraki","茨城県","JPN.14.39_1","Tsuchiura",NA,"土浦市","Shi","City",NA,"JP.IB.TC"
"183512","JPN","Japan","JPN.14_1","Ibaraki","茨城県","JPN.14.40_1","Tsukuba",NA,"つくば市","Shi","City",NA,"JP.IB.TG"
"183624","JPN","Japan","JPN.14_1","Ibaraki","茨城県","JPN.14.41_1","Tsukubamirai",NA,"つくばみらい市","Shi","City",NA,NA
"183633","JPN","Japan","JPN.14_1","Ibaraki","茨城県","JPN.14.42_1","Ushiku",NA,"牛久市","Shi","City",NA,"JP.IB.US"
"183546","JPN","Japan","JPN.14_1","Ibaraki","茨城県","JPN.14.43_1","Water body",NA,NA,"Water body","Water body",NA,NA
"183516","JPN","Japan","JPN.14_1","Ibaraki","茨城県","JPN.14.44_1","Yachiyo",NA,"八千代町","Machi","Town",NA,NA
"183470","JPN","Japan","JPN.14_1","Ibaraki","茨城県","JPN.14.45_1","Yūki",NA,"結城市","Shi","City",NA,NA
"183076","JPN","Japan","JPN.15_1","Ishikawa","石川県","JPN.15.1_1","Anamizu",NA,"穴水町","Machi","Town",NA,NA
"183199","JPN","Japan","JPN.15_1","Ishikawa","石川県","JPN.15.2_1","Hakui",NA,"羽咋市","Shi","City",NA,"JP.IS.HG"
"183355","JPN","Japan","JPN.15_1","Ishikawa","石川県","JPN.15.3_1","Hakusan",NA,"白山市","Shi","City",NA,NA
"183235","JPN","Japan","JPN.15_1","Ishikawa","石川県","JPN.15.4_1","Hodatsushimizu",NA,"宝達志水町","Machi","Town",NA,NA
"183445","JPN","Japan","JPN.15_1","Ishikawa","石川県","JPN.15.5_1","Kaga",NA,"加賀市","Shi","City",NA,"JP.IS.KG"
"183263","JPN","Japan","JPN.15_1","Ishikawa","石川県","JPN.15.6_1","Kahoku",NA,"かほく市","Shi","City",NA,"JP.IS.KH"
"183318","JPN","Japan","JPN.15_1","Ishikawa","石川県","JPN.15.7_1","Kanazawa",NA,"金沢市","Shi","City",NA,"JP.IS.KN"
"183393","JPN","Japan","JPN.15_1","Ishikawa","石川県","JPN.15.8_1","Kawakita",NA,"川北町","Machi","Town",NA,NA
"183413","JPN","Japan","JPN.15_1","Ishikawa","石川県","JPN.15.9_1","Komatsu",NA,"小松市","Shi","City",NA,"JP.IS.KM"
"183179","JPN","Japan","JPN.15_1","Ishikawa","石川県","JPN.15.10_1","Nakanoto",NA,"中能登町","Machi","Town",NA,NA
"183149","JPN","Japan","JPN.15_1","Ishikawa","石川県","JPN.15.11_1","Nanao",NA,"七尾市","Shi","City",NA,"JP.IS.NN"
"183392","JPN","Japan","JPN.15_1","Ishikawa","石川県","JPN.15.12_1","Nomi",NA,"能美市","Shi","City",NA,"JP.IS.NM"
"183364","JPN","Japan","JPN.15_1","Ishikawa","石川県","JPN.15.13_1","Nonoichi",NA,"野々市町","Machi","Town",NA,NA
"183028","JPN","Japan","JPN.15_1","Ishikawa","石川県","JPN.15.14_1","Noto",NA,"能登町","Machi","Town",NA,NA
"183099","JPN","Japan","JPN.15_1","Ishikawa","石川県","JPN.15.15_1","Shika",NA,"志賀町","Machi","Town",NA,NA
"182951","JPN","Japan","JPN.15_1","Ishikawa","石川県","JPN.15.16_1","Suzu",NA,"珠洲市,","Shi","City",NA,"JP.IS.SG"
"183270","JPN","Japan","JPN.15_1","Ishikawa","石川県","JPN.15.17_1","Tsubata",NA,"津幡町","Machi","Town",NA,NA
"183302","JPN","Japan","JPN.15_1","Ishikawa","石川県","JPN.15.18_1","Uchinada",NA,"内灘町","Machi","Town",NA,NA
"182914","JPN","Japan","JPN.15_1","Ishikawa","石川県","JPN.15.19_1","Wajima",NA,"輪島市,","Shi","City",NA,"JP.IS.WJ"
"182072","JPN","Japan","JPN.16_1","Iwate","岩手県","JPN.16.1_1","Fudai",NA,"普代村","Mura","Village",NA,NA
"182403","JPN","Japan","JPN.16_1","Iwate","岩手県","JPN.16.2_1","Fujisawa",NA,"藤沢町","Machi","Town",NA,NA
"182008","JPN","Japan","JPN.16_1","Iwate","岩手県","JPN.16.3_1","Hachimantai",NA,"八幡平市","Shi","City",NA,NA
"182192","JPN","Japan","JPN.16_1","Iwate","岩手県","JPN.16.4_1","Hanamaki",NA,"花巻市","Shi","City",NA,"JP.IW.HM"
"182367","JPN","Japan","JPN.16_1","Iwate","岩手県","JPN.16.5_1","Hiraizumi",NA,"平泉町","Machi","Town",NA,NA
"181947","JPN","Japan","JPN.16_1","Iwate","岩手県","JPN.16.6_1","Hirono",NA,"洋野町","Machi","Town",NA,NA
"182006","JPN","Japan","JPN.16_1","Iwate","岩手県","JPN.16.7_1","Ichinohe",NA,"一戸町","Machi","Town",NA,NA
"182318","JPN","Japan","JPN.16_1","Iwate","岩手県","JPN.16.8_1","Ichinoseki",NA,"一関市","Shi","City",NA,"JP.IW.IC"
"182068","JPN","Japan","JPN.16_1","Iwate","岩手県","JPN.16.9_1","Iwate",NA,"岩手町","Machi","Town",NA,"JP.IW.IW"
"182073","JPN","Japan","JPN.16_1","Iwate","岩手県","JPN.16.10_1","Iwazumi",NA,"岩泉町","Machi","Town",NA,NA
"182275","JPN","Japan","JPN.16_1","Iwate","岩手県","JPN.16.11_1","Kamaishi",NA,"釜石市","Shi","City",NA,"JP.IW.KI"
"182284","JPN","Japan","JPN.16_1","Iwate","岩手県","JPN.16.12_1","Kanegasaki",NA,"金ヶ崎町","Machi","Town",NA,NA
"181966","JPN","Japan","JPN.16_1","Iwate","岩手県","JPN.16.13_1","Karumai",NA,"軽米町","Machi","Town",NA,NA
"182160","JPN","Japan","JPN.16_1","Iwate","岩手県","JPN.16.14_1","Kawai",NA,"川井村","Mura","Village",NA,NA
"182221","JPN","Japan","JPN.16_1","Iwate","岩手県","JPN.16.15_1","Kitakami",NA,"北上市","Shi","City",NA,"JP.IW.KK"
"182017","JPN","Japan","JPN.16_1","Iwate","岩手県","JPN.16.16_1","Kuji",NA,"久慈市","Shi","City",NA,NA
"181995","JPN","Japan","JPN.16_1","Iwate","岩手県","JPN.16.17_1","Kunohe",NA,"九戸村","Mura","Village",NA,"JP.IW.KN"
"182049","JPN","Japan","JPN.16_1","Iwate","岩手県","JPN.16.18_1","Kuzumaki",NA,"葛巻町","Machi","Town",NA,NA
"182141","JPN","Japan","JPN.16_1","Iwate","岩手県","JPN.16.19_1","Miyako",NA,"宮古市","Shi","City",NA,NA
"182108","JPN","Japan","JPN.16_1","Iwate","岩手県","JPN.16.20_1","Morioka",NA,"盛岡市","Shi","City",NA,"JP.IW.MR"
"181967","JPN","Japan","JPN.16_1","Iwate","岩手県","JPN.16.21_1","Ninohe",NA,"二戸市","Shi","City",NA,NA
"182182","JPN","Japan","JPN.16_1","Iwate","岩手県","JPN.16.22_1","Nishiwaga",NA,"西和賀町","Machi","Town",NA,NA
"182054","JPN","Japan","JPN.16_1","Iwate","岩手県","JPN.16.23_1","Noda",NA,"野田村","Mura","Village",NA,NA
"182359","JPN","Japan","JPN.16_1","Iwate","岩手県","JPN.16.24_1","Ōfunato",NA,"大船渡市","Shi","City",NA,NA
"182270","JPN","Japan","JPN.16_1","Iwate","岩手県","JPN.16.25_1","Ōshū",NA,"奥州市","Shi","City",NA,NA
"182252","JPN","Japan","JPN.16_1","Iwate","岩手県","JPN.16.26_1","Ōtsuchi",NA,"大槌町","Machi","Town",NA,NA
"182330","JPN","Japan","JPN.16_1","Iwate","岩手県","JPN.16.27_1","Rikuzentakata",NA,"陸前高田市","Shi","City",NA,"JP.IW.RK"
"182181","JPN","Japan","JPN.16_1","Iwate","岩手県","JPN.16.28_1","Shiwa",NA,"紫波町","Machi","Town",NA,"JP.IW.SW"
"182121","JPN","Japan","JPN.16_1","Iwate","岩手県","JPN.16.29_1","Shizukuishi",NA,"雫石町","Machi","Town",NA,NA
"182282","JPN","Japan","JPN.16_1","Iwate","岩手県","JPN.16.30_1","Sumita",NA,"住田町","Machi","Town",NA,NA
"182128","JPN","Japan","JPN.16_1","Iwate","岩手県","JPN.16.31_1","Takizawa",NA,"滝沢村","Mura","Village",NA,NA
"182091","JPN","Japan","JPN.16_1","Iwate","岩手県","JPN.16.32_1","Tanohata",NA,"田野畑村","Mura","Village",NA,NA
"182203","JPN","Japan","JPN.16_1","Iwate","岩手県","JPN.16.33_1","Tōno",NA,"遠野市","Shi","City",NA,NA
"182177","JPN","Japan","JPN.16_1","Iwate","岩手県","JPN.16.34_1","Yahaba",NA,"矢巾町","Machi","Town",NA,NA
"182230","JPN","Japan","JPN.16_1","Iwate","岩手県","JPN.16.35_1","Yamada",NA,"山田町","Machi","Town",NA,NA
